-0.678347	-3.691718
-2.716497	0.743709
1.403167	-2.448675
0.387521	-3.867216
0.204407	-2.275436
1.055717	-1.429751
-3.818210	0.540306
1.381789	5.433762
0.485515	3.675603
0.135268	-4.647171
-5.188164	-0.105593
0.645701	4.790586
-3.087453	-0.491831
0.487677	4.630226
2.041009	-2.681528
1.741332	3.764337
-2.227242	0.583277
-0.101833	-4.998232
-0.963011	5.680072
-0.101904	-4.670280
-4.808012	1.658495
-0.616583	-4.493743
-0.826384	-0.769207
0.666277	4.882457
0.331106	4.596340
0.632296	-5.426627
-0.648100	-2.565657
-3.188894	-0.762065
1.156269	4.068092
0.937056	-1.978247
-4.603170	0.506486
-2.917464	0.138452
1.442376	2.235383
0.116581	-3.068160
-3.330990	-1.266322
-3.887715	0.569073
-3.009790	0.069947
-0.120564	-2.745824
0.597348	4.014257
-0.197793	-2.965147
-0.634047	4.492673
-0.916109	-5.019085
-0.859915	-3.119188
-4.260994	-0.678126
0.310355	-4.088030
-0.406744	-3.582535
0.514477	2.834857
-0.021687	-2.714892
-0.768400	-3.807500
-1.799995	-0.222144
1.036519	5.710445
0.292486	-2.597998
-0.330847	-3.406058
-5.363206	0.010017
-1.016878	-4.750268
0.029866	6.783510
1.903740	-1.462619
0.634276	-2.408173
0.432497	4.713844
-0.226476	2.327812
-0.292106	-4.833890
-3.306043	1.338786
1.422669	-3.054704
1.721827	-3.717701
-1.325257	-3.547863
-4.184069	-0.076058
-0.686221	4.866483
0.715761	5.144360
2.154163	-4.512644
0.437292	4.910392
0.119820	-2.930194
-3.773443	0.888911
-2.379051	-0.635084
-4.320139	-1.342356
1.604700	-1.507478
0.144404	-3.307285
-0.168150	-2.129904
-3.617636	-0.455016
1.251847	3.284038
-0.475819	-1.780087
1.447362	6.134441
2.301026	-3.983499
-4.488255	0.753547
0.511738	-2.801665
1.788096	-2.523998
1.261764	4.142422
1.604322	2.309495
1.051701	-3.781100
1.055655	3.417854
0.893973	-2.322152
0.346592	-3.981548
-1.345923	-1.182623
-0.276979	-2.933203
1.980079	-3.008254
-3.855451	-0.618897
0.967791	3.978294
-0.563696	-2.807243
-4.263184	3.305126
1.342220	4.331115
0.281600	-3.298508
0.268144	-2.826598
2.680935	-4.463198
-2.602804	-1.833652
1.058374	-3.221199
-4.084777	4.248983
-3.743020	0.589810
-4.153173	-2.029121
1.218539	-2.147573
0.781407	-4.144509
0.519134	3.716268
-0.123350	-4.131259
-4.323501	-0.579915
-5.106634	0.823841
1.577857	-4.626560
1.285225	-4.159119
0.197614	-2.841080
-0.716834	-3.200397
-2.698059	1.523243
-0.818658	-3.144266
-1.085159	-2.993426
2.219648	-4.646036
-0.564559	-4.113867
1.344463	4.276223
0.486804	-2.922476
-1.244953	-2.673633
-3.106130	-0.021461
1.552815	-3.058297
0.292745	-4.360215
-3.760893	-0.516457
1.429169	-4.424924
-4.348128	-0.154873
1.273849	-1.412653
-1.014892	-3.039868
0.917059	-3.851295
-3.299668	0.258017
-1.136527	-4.221773
0.462880	-4.478587
0.911391	4.939334
0.446445	-3.034613
0.484345	-4.072656
1.483858	-3.602530
-0.298928	-2.517586
0.159776	5.331607
-0.289692	-4.858097
-3.316467	0.781685
1.098688	3.517190
-0.476121	-3.312277
0.363536	-3.257521
-2.377760	0.577143
-4.472771	1.237219
-0.859836	3.465219
