0.203784	-0.113063
4.530793	0.069478
4.882693	0.558051
4.699087	0.507751
5.028303	1.197193
-1.240741	-0.821436
0.780834	1.336752
5.713536	-0.017943
0.267413	-0.237393
3.878922	-0.231208
-0.848722	-2.122005
-0.242551	-0.148771
-0.763591	-1.778540
5.443809	-1.630692
1.310698	3.378228
4.040445	1.306146
-0.206360	-1.124048
-0.121674	1.161662
1.578266	3.271436
4.742515	-0.216355
3.757011	-0.474432
5.711556	-1.225208
4.950284	-0.857168
4.416170	0.536619
4.684742	1.225124
-0.247952	0.909420
1.368355	1.895748
-0.518827	-3.445498
5.078046	0.111234
3.540800	0.040701
4.916522	-1.037731
4.381792	-0.158815
4.401857	-0.709528
4.755782	-0.730166
0.714374	1.399142
3.141713	0.389780
4.694942	0.029697
3.575488	-1.758736
5.401962	-0.743453
-1.638402	-2.783233
0.386828	1.503487
5.371500	-0.241374
2.658564	-1.859358
-0.409422	0.965224
0.397752	-1.530452
4.802786	-1.164486
6.683973	0.176427
3.817645	-1.828154
4.749604	-1.773624
4.954257	0.941136
2.306069	-2.752244
4.617658	-0.507605
1.124365	-0.570063
0.136588	-0.776024
1.350927	0.457287
-1.007270	2.211109
-0.878408	1.355427
3.675315	0.931387
1.363647	0.113655
3.285317	1.646402
1.713511	1.184541
1.424629	-1.632728
0.620156	1.265111
5.604170	-0.254952
3.920602	-1.552739
5.059517	-2.068399
3.238479	1.142132
1.508185	-2.127564
1.530632	2.365565
5.337992	1.055824
2.219375	-0.603667
4.801317	-1.190411
1.106320	0.176321
0.566542	0.211776
5.283376	-0.704592
4.740455	1.636063
3.303872	0.222095
-1.527947	-2.121521
4.646544	0.565485
1.045641	0.295666
1.102406	2.541065
6.261124	1.115997
4.803720	0.209584
4.413590	-1.516412
0.902599	-1.963362
6.845571	2.134117
4.065757	-0.454638
2.590727	2.525242
3.254354	0.158278
0.757653	-0.140499
4.849475	1.567483
3.935368	1.097299
5.422324	-1.775753
4.762758	0.049726
1.693640	1.061368
0.923896	-0.296593
5.180823	0.425030
4.022749	0.292751
3.932033	1.034140
6.276522	0.525432
4.585530	0.977109
4.948817	-0.660682
4.717244	-2.438017
4.134293	-0.685402
3.845868	0.768893
-0.142701	3.108501
5.009369	0.830944
1.846025	1.965213
-0.181132	-2.454329
1.700179	0.909464
4.613339	1.593985
5.064266	1.786008
0.330721	-0.949717
0.037183	1.737555
0.055090	-0.137122
5.034297	-0.150792
5.222725	-1.583671
4.392345	-0.588225
4.353274	-1.571502
4.965288	-0.872944
6.792275	-1.305209
2.537970	2.826053
3.174399	-1.129768
3.948448	-0.155584
5.849641	-1.372296
3.276669	-0.827970
4.732630	0.609115
0.945993	0.018904
6.126697	0.542736
2.416860	1.168355
-0.829325	0.628709
3.566929	1.016374
1.632475	0.421323
5.210745	0.036708
4.442330	0.731693
3.338192	0.179510
-2.211490	-4.506055
1.809918	-0.765571
-2.327825	-0.752142
3.705696	-2.014913
-0.456668	-1.937950
6.926583	2.304386
0.266780	1.204866
3.713434	0.428526
-1.080338	-1.710580
4.814156	0.846340
5.236487	-1.500946
5.062657	-0.538133
1.040159	0.556241
5.139532	-0.257926
3.313522	0.352865
4.137035	2.588908
5.149028	-1.266800
-3.387750	-3.057479
4.338414	1.071914
6.309154	0.202407
1.270744	2.931520
5.727791	0.442104
4.608304	0.248140
-0.870070	-0.441502
6.124714	0.294727
6.812307	0.453043
5.463086	-0.657144
4.112785	-1.033547
-0.029485	-0.125548
4.720413	-0.034305
1.604829	-2.290619
1.383144	1.341074
5.405557	0.865581
7.264392	1.703008
0.401132	-3.200682
5.820513	0.675249
0.007315	-0.156365
0.256781	1.694010
5.299437	0.457846
5.549052	1.491058
4.884004	-0.610878
4.242123	-0.690802
-0.733476	-3.147143
5.367931	-1.088739
6.511256	0.317696
4.996017	-0.981176
0.386828	1.539306
4.630861	-1.784326
4.273753	1.295343
4.278348	0.126915
6.388041	0.701676
0.613590	1.608843
3.577166	-0.979866
5.551644	-0.371379
1.007762	-0.471743
2.615874	-1.785720
5.332170	-0.755399
5.984225	2.326643
1.598927	1.270034
2.998802	-4.396725
3.962516	0.246731
5.356085	-0.428688
2.048994	2.354458
0.226439	2.235508
5.842788	0.393240
1.452380	2.545777
4.792336	-1.748479
-0.330053	-3.233891
2.004810	-2.392258
4.243377	-0.031238
4.549036	-1.189067
1.404451	0.199170
-0.215371	-2.995111
3.905488	-0.999222
4.477127	1.588341
1.337996	-3.189004
4.292205	-1.454337
1.536866	2.097584
3.655188	1.590698
-2.319828	-2.799490
1.234632	-0.149260
5.902179	-2.805645
4.715053	0.082077
4.304795	0.456152
-1.121644	-0.208091
1.445634	-0.052585
5.008273	1.376168
4.785920	0.836902
4.200438	-0.852836
4.217903	0.241096
2.494888	0.433457
3.934703	1.099306
4.676644	-0.189487
4.069112	-0.097426
4.467208	0.128907
-0.302569	-2.397522
2.840142	-1.479634
3.843598	-0.778224
4.931273	0.155374
6.204220	0.466638
3.854004	0.219245
-0.590549	-2.088126
-0.664303	2.626708
4.202645	0.090331
3.919842	-0.408751
4.426805	1.328436
4.246860	-1.105503
3.450956	1.741205
4.617494	0.120345
1.880821	2.088294
0.180455	2.251312
5.187641	-0.943391
4.444782	1.472621
3.632368	0.319985
4.059164	-1.146863
5.415980	-0.641435
-2.718662	-2.746985
4.818100	-0.786040
5.880517	-1.957400
3.745268	0.204902
-0.634446	-4.054902
1.032450	-0.814501
5.536058	0.019782
3.363888	0.213195
3.170579	-0.020013
3.882239	-1.081824
4.607021	-1.129596
-0.561280	1.223451
-2.188871	-1.772963
4.070128	-0.548944
5.592615	-0.080656
3.707752	1.502687
5.405263	0.166248
2.650184	0.755703
-0.170279	-1.160276
0.770810	1.909528
-0.047886	1.205752
4.772730	0.346331
6.395837	-0.149547
4.072855	1.351958
2.635147	-0.560619
3.997124	-0.017916
4.865737	0.152646
5.811754	0.950740
5.866899	-0.504800
5.475637	-0.653645
4.567377	0.356706
5.818172	0.225036
5.025913	-0.527415
-0.625416	-2.319081
0.288184	0.717712
4.530392	-1.230914
1.090767	1.187799
4.296526	0.993158
5.964279	0.862414
2.989110	-0.331984
5.665724	0.179414
4.374291	0.751044
4.227292	-1.468575
6.483424	-0.361563
1.534169	3.625647
4.455796	-0.790528
3.141865	-0.332851
-0.520569	-1.359818
4.774127	1.503719
0.653947	1.582496
4.018386	0.002901
-0.260229	1.887736
-1.259220	-2.363858
2.446338	-0.846295
4.466180	-0.940586
4.035053	-1.021057
5.431141	-0.388981
-1.515619	-2.119851
5.433551	-1.444499
5.736963	-0.484514
4.757837	-1.218251
6.083232	-1.632116
-2.053888	-1.887790
3.115815	-1.258593
4.714571	-0.493441
0.473608	0.461042
5.038778	-3.529223
-0.882502	-0.684299
1.468954	0.349457
-0.955259	-2.365729
0.760273	0.527138
0.741569	1.623582
6.780996	-0.016363
5.603143	0.868631
0.557049	0.038997
4.791640	-0.479186
4.560056	-1.201760
3.253204	-0.061780
1.692255	1.491005
5.372678	2.079124
-0.934028	-1.251530
0.528273	0.940908
2.612728	1.594072
-0.284376	0.912277
5.788390	-0.462782
4.026949	-0.783712
4.844636	1.162470
4.488808	0.133544
4.518550	-0.315378
1.595899	-1.085471
-0.702052	0.726355
4.873602	-0.509134
5.142095	-1.332894
4.651502	-0.364704
0.013234	-0.318340
4.488696	-0.981920
-2.368709	-3.874289
4.570931	0.128638
0.434262	1.430900
5.106653	0.902192
4.279637	-0.570496
4.975021	0.677181
4.023104	-0.767376
0.540285	0.542632
6.043203	0.043398
6.213750	1.021987
3.478831	-0.100879
4.087342	0.281834
1.523914	0.075158
4.154049	-0.238501
0.171579	0.133375
3.592242	1.361944
-0.065718	-1.924821
-1.295754	-1.572026
0.633108	1.395856
3.707344	0.103151
1.253150	-1.163095
3.777562	-0.061155
1.656930	1.655602
6.546173	-0.477227
0.397629	1.217440
1.130381	0.011869
2.789779	-0.654039
1.953364	-0.382822
4.528690	1.612292
1.182914	-0.283387
6.635208	1.998612
2.918961	0.829063
5.256685	-1.253257
5.414540	1.073991
4.437125	-1.698703
3.969246	0.166658
1.188730	1.720833
5.297644	-0.924594
4.132977	0.441654
2.258192	0.931012
2.710637	0.020063
5.342694	0.526727
3.825708	1.259393
5.844686	0.975993
4.575773	1.582610
-1.286194	-3.697466
0.545828	1.455240
3.893819	-0.240351
3.226240	-0.244537
0.490114	0.969016
0.908073	-2.504367
6.297103	-1.250333
3.335971	-0.526428
6.138322	0.149577
1.539914	0.943455
4.215383	2.054335
6.750384	-0.183080
3.340085	1.152208
4.504382	0.774017
4.732554	-1.305965
6.458467	-0.610809
5.725794	-0.461479
5.659112	0.678762
5.441112	-1.156966
4.682488	0.527654
3.797531	-0.282404
0.141552	1.036088
4.499131	0.915101
1.814841	1.343043
3.261406	1.049219
-0.225771	-1.389474
-1.341661	-2.714920
4.654296	1.657400
1.764201	0.682204
5.408427	0.951671
4.712436	-1.414048
